GWAS	cutoff	selection_metrics	Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score	Enrichment.Lower.SE	Enrichment.Upper.SE	Log_P	Coefficient.Lower.SE	Coefficient.Upper.SE	Z_score_P	Z_score_logP
ALS2021.EUR	Top 2%	IHS	synonymousL2_1	0.00312003085306	0.0652410883589	0.0635379336993	20.9103984645	20.3645209588	0.3246927870551858	-7.91078676679e-8	2.41224944927e-7	-0.327942318287	0.5458775056999983	41.2749194233	0.4885273589777097	-3.203328125949e-7	1.6211707725909998e-7	0.742955276104373	0.1290373288042761
ALS2021.EUR	Top 2%	IHS	non_synonymousL2_1	0.00271541155	0.0128453475635	0.0392029724642	4.73053433226	14.4372120919	0.7967269866838805	-1.51868902015e-7	1.98361779354e-7	-0.7656157477	-9.706677759639998	19.16774642416	0.09869047219128033	-3.50230681369e-7	4.6492877339e-8	0.44390497155547737	0.35270999102550155
ALS2021.EUR	Top 2%	IHS	Conserved_Vertebrate_phastCons46wayL2_1	0.0294360542975	0.131241863899	0.121556039275	4.45854130356	4.12949500794	0.395440781461336	-1.84131449554e-7	5.88796587471e-8	-3.12725062394	0.32904629561999954	8.5880363115	0.4029185443032712	-2.430111083011e-7	-1.2525179080690002e-7	0.0017644944046971889	2.7533797144720418
ALS2021.EUR	Top 2%	IHS	Conserved_Vertebrate_phastCons46way.flanking.500L2_1	0.377534469388	0.463468622617	0.251829596125	1.22761935717	0.667037360942	0.7335292366297756	1.61640673024e-8	2.56656385543e-8	0.629794083176	0.5605819962280001	1.894656718112	0.13458257159038317	-9.501571251899999e-9	4.18297058567e-8	0.5288293173368209	0.2766844763577613
ALS2021.EUR	Top 2%	IHS	Conserved_Mammal_phastCons46wayL2_1	0.0214394549785	0.366707431593	0.137371711851	17.1043262042	6.40742556139	0.0074836025662157	2.72921304716e-7	1.37750578846e-7	1.98127156345	10.69690064281	23.51175176559	2.125889284758694	1.3517072587000003e-7	4.10671883562e-7	0.04756082757634971	1.322750597099707
ALS2021.EUR	Top 2%	IHS	Conserved_Mammal_phastCons46way.flanking.500L2_1	0.3177801498	0.137817367692	0.230412211632	0.433687779992	0.725067981046	0.43555487382587066	-2.91076120374e-8	2.67817923071e-8	-1.08684331891	-0.29138020105400003	1.158755761038	0.36095712217525744	-5.58894043445e-8	-2.3258197303000006e-9	0.27710605959863277	0.5573539772077545
ALS2021.EUR	Top 2%	IHS	Conserved_Primate_phastCons46wayL2_1	0.0192690716688	0.403378133208	0.127138021329	20.9339681818	6.59803562486	0.00248778013935984	1.73376062445e-7	9.52690097715e-8	1.81985792506	14.335932556940001	27.53200380666	2.6041880035961524	7.81070526735e-8	2.686450722165e-7	0.0687806437913245	1.162533763470225
ALS2021.EUR	Top 2%	IHS	Conserved_Primate_phastCons46way.flanking.500L2_1	0.156550261451	0.0153073238074	0.197108513238	0.097778973127	1.25907495402	0.4764602084440964	-1.55550305797e-8	1.96516819127e-8	-0.791536859225	-1.161295980893	1.356853927147	0.32197336359807194	-3.5206712492400005e-8	4.096651333e-9	0.42863077591373727	0.3679166496038866
ALS2021.EUR	Top 2%	IHS	BivFlnkL2_1	0.0135493785688	0.07343952446	0.0768286630065	5.42013968293	5.67027208046	0.4309220366370915	3.16856349921e-8	6.69575219312e-8	0.473219947187	-0.25013239752999983	11.090411763390001	0.3656012962454047	-3.52718869391e-8	9.86431569233e-8	0.6360562680506691	0.19650446324625812
ALS2021.EUR	Top 2%	IHS	BivFlnk.flanking.500L2_1	0.0176299608851	-0.108260731702	0.0894343555	-6.14072444102	5.07286182214	0.1508434423403217	-1.05719431897e-7	5.67448940167e-8	-1.86306510443	-11.21358626316	-1.0678626188799996	0.8214735652855891	-1.624643259137e-7	-4.89745378803e-8	0.06245310705451919	1.2044459505153666
ALS2021.EUR	Top 2%	IHS	Human_Promoter_VillarL2_1	0.0152170072967	0.0425329075955	0.0680358446252	2.79509017549	4.47103975824	0.6866431107282653	1.59979387537e-8	7.74810248925e-8	0.206475569675	-1.67594958275	7.266129933729999	0.16326893297605316	-6.14830861388e-8	9.347896364619999e-8	0.8364194461638585	0.07757587869573013
ALS2021.EUR	Top 2%	IHS	Human_Promoter_Villar.flanking.500L2_1	0.00358889940698	0.0756085229305	0.070933534223	21.0673285474	19.7647039327	0.301951968990762	2.36251865829e-8	2.34807091076e-7	0.100615302863	1.3026246146999974	40.8320324801	0.5200621340668092	-2.111819044931e-7	2.584322776589e-7	0.9198558484271092	0.036280226065091833
ALS2021.EUR	Top 2%	IHS	Human_Enhancer_VillarL2_1	0.0332274311086	0.0191121540216	0.0721543934533	0.575192044162	2.17153090221	0.8445649204301388	-3.66658922949e-8	3.51049295749e-8	-1.04446562745	-1.5963388580479998	2.7467229463719995	0.07336696124879644	-7.17708218698e-8	-1.5609627199999992e-9	0.2962700140461883	0.5283123019228463
ALS2021.EUR	Top 2%	IHS	Human_Enhancer_Villar.flanking.500L2_1	0.00979775912704	0.0447148384642	0.0792787718661	4.56378217554	8.09152080982	0.6576393355145707	7.9562529132e-9	8.40558650499e-8	0.0946543457555	-3.5277386342800003	12.65530298536	0.1820122181474307	-7.60996121367e-8	9.201211796310001e-8	0.9245893819005169	0.03405109836115636
ALS2021.EUR	Top 2%	IHS	Ancient_Sequence_Age_Human_PromoterL2_1	0.00417066546958	-0.0350989052736	0.073902532355	-8.41566064927	17.7196020381	0.5852441561650266	-1.03805610746e-7	2.00515727968e-7	-0.517693109649	-26.135262687370002	9.30394138883	0.23266291416778084	-3.04321338714e-7	9.671011722200001e-8	0.604672406467998	0.21847984947262972
ALS2021.EUR	Top 2%	IHS	Ancient_Sequence_Age_Human_Promoter.flanking.500L2_1	0.00532044188051	0.121171055672	0.0874255518292	22.7746225584	16.4320095572	0.16137458260946383	2.29533992276e-7	1.99271349856e-7	1.15186649984	6.3426130012	39.2066321156	0.7921648680137716	3.026264242e-8	4.2880534213199995e-7	0.2493759361667293	0.6031454566081479
ALS2021.EUR	Top 2%	IHS	Ancient_Sequence_Age_Human_EnhancerL2_1	0.00513809478996	-0.0335488852513	0.0551728237061	-6.52944070181	10.7379925754	0.4836865916001768	-9.86109275912e-8	1.18383572631e-7	-0.83297813539	-17.26743327721	4.20855187359	0.3154359516331837	-2.169945002222e-7	1.977264503980001e-8	0.4048570606023384	0.3926982823384113
ALS2021.EUR	Top 2%	IHS	Ancient_Sequence_Age_Human_Enhancer.flanking.500L2_1	0.00902676811674	0.0838296046242	0.0703326394484	9.28677944753	7.7915637733	0.27592533597611774	9.16703713555e-8	8.56121549397e-8	1.07076350806	1.4952156742299998	17.07834322083	0.5592084199650496	6.0582164158000065e-9	1.772825262952e-7	0.2842757789391678	0.5462601417910183
ALS2021.EUR	Top 2%	IHS	Human_Enhancer_Villar_Species_Enhancer_CountL2_1	0.0662830835413	0.174028275108	0.20216389904	2.62553076607	3.05000745649	0.5953100883038519	6.86930379729e-9	8.47725112684e-9	0.810322083716	-0.42447669042000014	5.67553822256	0.22525675770094095	-1.60794732955e-9	1.534655492413e-8	0.4177550862068419	0.3790782538268671
ALS2021.EUR	Top 2%	IHS	Human_Promoter_Villar_ExACL2_1	0.00249666214238	-0.010583858855	0.0303400059492	-4.23920348506	12.1522273415	0.6669700059570072	-7.65187991561e-8	1.36229303966e-7	-0.561691184849	-16.39143082656	7.91302385644	0.17589369612881303	-2.127481031221e-7	5.97105048099e-8	0.5743264413732618	0.2408411888064931
ALS2021.EUR	Top 2%	IHS	Human_Promoter_Villar_ExAC.flanking.500L2_1	5.77068989436e-4	0.0592785398032	0.0282038164002	102.723488679	48.8742540606	0.02968245429592298	1.00035443037e-6	5.30464128293e-7	1.88580975981	53.8492346184	151.5977427396	1.52750019223706	4.6989030207699997e-7	1.5308185586629998e-6	0.05932059526990211	1.2267944995665043
ALS2021.EUR	Top 2%	LA	L2_0	0.0226034903615	0.0179885442573	0.0141532971362	0.795830377061	0.626155381749	0.7468827484281764	-1.9489446406e-9	6.94539204337e-9	-0.280609737856	0.16967499531200003	1.42198575881	0.12674757182245283	-8.89433668397e-9	4.99644740277e-9	0.7790097462916927	0.10845710877901096
ALS2021.EUR	Top 2%	LA	baseL2_1	1	1	0	1	0	NA	-9.61835396896e-9	1.14511082149e-8	-0.839949617841	1	1	NA	-2.106946218386e-8	1.8327542459399999e-9	0.4009366357715564	0.3969242580760419
ALS2021.EUR	Top 2%	LA	Coding_UCSCL2_1	0.0142591398753	0.173640415642	0.0972600680234	12.1774817528	6.82089304642	0.08992400037598985	9.03281051087e-8	1.09309440024e-7	0.826352281094	5.35658870638	18.998374799220002	1.0461243812392766	-1.89813349153e-8	1.996375451327e-7	0.4086042842766708	0.3886970840374858
ALS2021.EUR	Top 2%	LA	Coding_UCSC.flanking.500L2_1	0.0493628839627	0.140219835097	0.106497509588	2.84059244195	2.15744099693	0.39300439037960977	1.63442806737e-8	2.89394112391e-8	0.56477585320299994	0.68315144502	4.99803343888	0.405602597952849	-1.2595130565400001e-8	4.52836919128e-8	0.5722262330801491	0.24243223632313463
ALS2021.EUR	Top 2%	LA	Conserved_LindbladTohL2_1	0.0246705380615	0.314435134134	0.121988046701	12.7453699368	4.94468529212	0.01502899657534461	-1.10517629342e-8	1.10633830196e-7	-0.0998949680632	7.80068464468	17.69005522892	1.8230700145121073	-1.216855931302e-7	9.958206726179999e-8	0.9204277112734551	0.03601031452319008
ALS2021.EUR	Top 2%	LA	Conserved_LindbladToh.flanking.500L2_1	0.305531357241	0.24641621646	0.185697735776	0.806516943743	0.607786177671	0.7503556596664386	-3.07862231306e-9	1.18128538747e-8	-0.260616303706	0.19873076607200002	1.414303121414	0.1247328373837156	-1.489147618776e-8	8.73423156164e-9	0.7943884155334806	0.09996709772839618
ALS2021.EUR	Top 2%	LA	CTCF_HoffmanL2_1	0.0238146642289	0.0505245000125	0.115778757185	2.12157095842	4.86165818137	0.8175122654096844	-1.38075277793e-8	5.16850387508e-8	-0.267147478516	-2.74008722295	6.98322913979	0.0875057227535673	-6.54925665301e-8	3.78775109715e-8	0.78935561294144585	0.10272729850875995
ALS2021.EUR	Top 2%	LA	CTCF_Hoffman.flanking.500L2_1	0.0469797903394	-0.0301033736447	0.156982188378	-0.640772839283	3.34148337496	0.6219949504123133	-1.39463107784e-8	3.77812981181e-8	-0.369132652214	-3.9822562142430002	2.700710535677	0.20621314105993693	-5.1727608896499995e-8	2.38349873397e-8	0.7120288519470002	0.14750240806608816
ALS2021.EUR	Top 2%	LA	DGF_ENCODEL2_1	0.135362603145	0.207941109117	0.328199888582	1.53617841476	2.42459793885	0.8242679829376196	-4.82383118576e-8	2.94926861631e-8	-1.63560252162	-0.8884195240899999	3.96077635361	0.08393156914036613	-7.77309980207e-8	-1.8745625694500003e-8	0.10192280228779982	0.9917286442571791
ALS2021.EUR	Top 2%	LA	DGF_ENCODE.flanking.500L2_1	0.402860920167	0.148456661494	0.386851531194	0.368505988202	0.960260754589	0.506906707134882	-1.81849337505e-8	1.60956317564e-8	-1.12980552896	-0.591754766387	1.328766742791	0.29507196237218375	-3.4280565506899996e-8	-2.0893019940999987e-9	0.25855817796063935	0.5874417213341443
ALS2021.EUR	Top 2%	LA	DHS_peaks_TrynkaL2_1	0.109959824927	0.503689397187	0.304065883905	4.58066750763	2.76524525306	0.18338841355939764	4.46820891909e-8	5.04543959444e-8	0.885593581185	1.8154222545700005	7.34591276069	0.7366281064313913	-5.772306753500001e-9	9.51364851353e-8	0.3758365716950952	0.4250009620944949
ALS2021.EUR	Top 2%	LA	DHS_TrynkaL2_1	0.165742769149	0.541757083759	0.340524919885	3.26866195454	2.05453861808	0.25977704339707103	-9.2441856347e-9	4.52331879704e-8	-0.204367325176	1.2141233364600001	5.32320057262	0.5853992303472308	-5.4477373605100004e-8	3.59890023357e-8	0.8380664620466873	0.07672153870196415
ALS2021.EUR	Top 2%	LA	DHS_Trynka.flanking.500L2_1	0.330062660634	-0.127829579448	0.342666824017	-0.387288823287	1.03818718349	0.17949003485303006	-1.67514184255e-8	1.79665171378e-8	-0.932368711033	-1.425476006777	0.6508983602030001	0.745959658107815	-3.47179355633e-8	1.2150987123000017e-9	0.351146009077715	0.45451226315934334
ALS2021.EUR	Top 2%	LA	Enhancer_AnderssonL2_1	0.00431375844865	0.0596953789516	0.0644281572758	13.8383684813	14.9355041648	0.3868186872836803	1.32598092905e-7	1.6171109757e-7	0.81996903674	-1.0971356834999995	28.7738726461	0.41249255323395984	-2.9113004665e-8	2.9430919047499995e-7	0.41223375870546225	0.38485644579513023
ALS2021.EUR	Top 2%	LA	Enhancer_Andersson.flanking.500L2_1	0.0147088846313	-0.00436728752262	0.0847445133945	-0.29691493489	5.76145068226	0.8207485861947832	-8.39382882855e-9	6.17346566381e-8	-0.135966234943	-6.05836561715	5.464535747369999	0.08578985670502862	-7.012848546665e-8	5.334082780955e-8	0.8918479736453165	0.04970917010138644
ALS2021.EUR	Top 2%	LA	Enhancer_HoffmanL2_1	0.0419232233195	0.0478311067937	0.132284851686	1.14092149903	3.15540746182	0.9643671437766677	-1.30956057064e-8	4.09976684137e-8	-0.319423182173	-2.01448596279	4.2963289608499995	0.015757594561242504	-5.4093274120099996e-8	2.79020627073e-8	0.749405634015903	0.12528304621310418
ALS2021.EUR	Top 2%	LA	Enhancer_Hoffman.flanking.500L2_1	0.0478821316459	0.331805682299	0.191628669172	6.9296347279	4.00209143964	0.13070483285347487	7.08342199862e-8	4.623766741e-8	1.53195920024	2.92754328826	10.931726167539999	0.8837083539436172	2.4596552576199994e-8	1.170718873962e-7	0.12553250317851644	0.9012438110478975
ALS2021.EUR	Top 2%	LA	FetalDHS_TrynkaL2_1	0.0836828878411	0.291252115084	0.225002973651	3.48042619702	2.6887572771	0.35370295638473404	-1.54111579113e-8	4.24143828176e-8	-0.363347451679	0.7916689199199998	6.1691834741200005	0.45136131017051695	-5.7825540728900005e-8	2.7003224906300004e-8	0.7163453506005086	0.14487755352922682
ALS2021.EUR	Top 2%	LA	FetalDHS_Trynka.flanking.500L2_1	0.199517409282	0.0571217383025	0.280234774509	0.286299518964	1.40456301792	0.6134442879474395	-2.01439833089e-9	1.96942959342e-8	-0.102283338161	-1.1182634989559999	1.690862536884	0.21222487309291038	-2.170869426509e-8	1.7679897603309997e-8	0.9185317801620679	0.03690581299970644
ALS2021.EUR	Top 2%	LA	H3K27ac_HniszL2_1	0.389043808427	0.486221055774	0.105262983113	1.2497848449	0.270568457416	0.3584740689342292	-1.12086961865e-8	8.29228839575e-9	-1.35170120135	0.979216387484	1.5203533023159999	0.44554225457382624	-1.950098458225e-8	-2.9164077907499986e-9	0.17647092061240088	0.753326848678636
ALS2021.EUR	Top 2%	LA	H3K27ac_Hnisz.flanking.500L2_1	0.0314153673807	0.320147277469	0.118754497056	10.1907857256	3.78014032484	0.00764265969769683	9.69460825609e-8	3.75120646959e-8	2.58439740246	6.41064540076	13.97092605044	2.116755477678238	5.9434017864999995e-8	1.344581472568e-7	0.009754932262920709	2.010775741947771
ALS2021.EUR	Top 2%	LA	H3K27ac_PGC2L2_1	0.268521272457	0.569705219352	0.198043549588	2.12163905727	0.737533930836	0.1126863456519098	5.52911025715e-9	1.2286092938e-8	0.450029987976	1.3841051264339999	2.8591729881059997	0.9481287047816518	-6.75698268085e-9	1.781520319515e-8	0.6526888177739437	0.18529382781370998
ALS2021.EUR	Top 2%	LA	H3K27ac_PGC2.flanking.500L2_1	0.0666234535935	0.193305745948	0.188126130785	2.90146690875	2.82372228754	0.5024059655013263	1.82667946817e-8	3.20681281419e-8	0.569624600504	0.07774462120999992	5.72518919629	0.29894521248557676	-1.3801333460200004e-8	5.03349228236e-8	0.5689323395220078	0.24493937915756672
ALS2021.EUR	Top 2%	LA	H3K4me1_peaks_TrynkaL2_1	0.168870181117	0.649170152005	0.249840282908	3.84419645736	1.47948134629	0.04710568540041752	4.08434848664e-8	2.747045408e-8	1.48681506128	2.3647151110699998	5.32367780365	1.3269266727221236	1.3373030786399996e-8	6.83139389464e-8	0.13706366250015756	0.8630776675109135
ALS2021.EUR	Top 2%	LA	H3K4me1_TrynkaL2_1	0.423455069727	0.718141020235	0.243882987411	1.69590842471	0.575935925312	0.21390562454459255	-7.34574755752e-9	1.36874914371e-8	-0.536675956386	1.119972499398	2.271844350022	0.6697777957156877	-2.1033238994619998e-8	6.34174387958e-9	0.59149146697943	0.22805151624395978
ALS2021.EUR	Top 2%	LA	H3K4me1_Trynka.flanking.500L2_1	0.182245600226	0.162110296	0.26203833515	0.889515553729	1.43783078891	0.9385263234735829	3.45897339308e-9	1.70102955373e-8	0.203345872827	-0.5483152351809999	2.327346342639	0.0275535419248963	-1.355132214422e-8	2.046926893038e-8	0.8388647030925425	0.07630807902653529
ALS2021.EUR	Top 2%	LA	H3K4me3_peaks_TrynkaL2_1	0.0413684654276	-0.113929223761	0.164166822617	-2.75401136066	3.96840494131	0.33509224189401654	-7.24291577931e-8	6.26176647922e-8	-1.15668889974	-6.72241630197	1.2143935806500004	0.4748356268994991	-1.350468225853e-7	-9.811493000899995e-9	0.2473994864280019	0.6066012062498097
ALS2021.EUR	Top 2%	LA	H3K4me3_TrynkaL2_1	0.132886742326	0.0752164514872	0.172821270512	0.566019229386	1.30051551785	0.7403474166598111	-8.34758053136e-9	2.49504314705e-8	-0.33456658019	-0.7344962884640001	1.866534747236	0.13056443468608936	-3.329801200186e-8	1.6602850939139997e-8	0.7379520585350056	0.131971851442543
ALS2021.EUR	Top 2%	LA	H3K4me3_Trynka.flanking.500L2_1	0.122154433391	0.443084165901	0.218881324974	3.6272458854	1.79184102367	0.13609037702371726	2.91723018829e-8	2.08157422764e-8	1.40145383698	1.8354048617299998	5.41908690907	0.8661725827558997	8.3565596065e-9	4.99880441593e-8	0.16107840272566085	0.7929626855636805
ALS2021.EUR	Top 2%	LA	H3K9ac_peaks_TrynkaL2_1	0.0381863661077	0.123648865298	0.1790488816	3.2380369724	4.6888169745	0.629402046129085	2.52251222935e-8	7.0350678717e-8	0.358562600298	-1.4507800020999997	7.9268539469	0.20107184956845076	-4.5125556423500003e-8	9.55758010105e-8	0.719922329342799	0.14271435600955218
ALS2021.EUR	Top 2%	LA	H3K9ac_TrynkaL2_1	0.125302311178	0.27114759678	0.183442757111	2.1639472906	1.46400138502	0.41934509135930575	-4.16443996418e-9	2.79332506075e-8	-0.149085404441	0.6999459055799999	3.62794867562	0.3774284362474377	-3.209769057168e-8	2.376881064332e-8	0.8814862427459098	0.05478446129564101
ALS2021.EUR	Top 2%	LA	H3K9ac_Trynka.flanking.500L2_1	0.104469785154	0.258707130011	0.194935495873	2.47638233035	1.86595095975	0.4336069268057634	6.64239324521e-9	2.32301700978e-8	0.285938209546	0.6104313706	4.3423332901	0.36290378862490064	-1.658777685259e-8	2.987256334301e-8	0.7749254479585007	0.11074007697450974
ALS2021.EUR	Top 2%	LA	Intron_UCSCL2_1	0.38745133287	0.50718490946	0.0959864033766	1.30902868678	0.247737961477	0.20569947695775287	-8.44444935048e-10	2.86361559602e-9	-0.294887671453	1.061290725303	1.5567666482570002	0.6867668126059592	-3.708060531068e-9	2.0191706609720003e-9	0.7680796901529741	0.11459371851243
ALS2021.EUR	Top 2%	LA	Intron_UCSC.flanking.500L2_1	0.00934029775082	0.12993096232	0.093053674604	13.9107944721	9.96260259431	0.19462739740222823	5.64147007199e-8	1.14362460516e-7	0.493297367557	3.9481918777899985	23.87339706641	0.7107960247917307	-5.794775979609999e-8	1.707771612359e-7	0.6218024881468447	0.20634754445705533
ALS2021.EUR	Top 2%	LA	PromoterFlanking_HoffmanL2_1	0.0082769139357	0.0345388225748	0.0739886454293	4.17291068182	8.93915848397	0.7220219887535912	-7.96566137063e-10	9.28328279715e-8	-0.00858065141899	-4.766247802149999	13.11206916579	0.14144957604679648	-9.362939410856299e-8	9.2036261834437e-8	0.9931537147238279	0.0029835286547617206
ALS2021.EUR	Top 2%	LA	PromoterFlanking_Hoffman.flanking.500L2_1	0.0248872744377	-0.0597413668431	0.109928371529	-2.4004784852	4.41705144548	0.4430548847286088	-5.93027221303e-8	5.32443206608e-8	-1.1137849332	-6.81752993068	2.0165729602800004	0.35354247093645885	-1.125470427911e-7	-6.058401469499999e-9	0.26537146219344077	0.5761457825955474
ALS2021.EUR	Top 2%	LA	Promoter_UCSCL2_1	0.0463352847995	0.0189403612464	0.114154985584	0.40876755864	2.46367290237	0.8104280042323029	-4.57401759703e-8	3.37769139404e-8	-1.35418457858	-2.0549053437299998	2.87244046101	0.0912855604002105	-7.951708991070001e-8	-1.1963262029900002e-8	0.17567749774630032	0.7552838630377967
ALS2021.EUR	Top 2%	LA	Promoter_UCSC.flanking.500L2_1	0.0105898869666	0.0669281970735	0.0962780114496	6.32001052368	9.09150510795	0.5522728682311848	3.40064431057e-8	9.48012476385e-8	0.358713033349	-2.771494584270001	15.41151563163	0.257846292041423	-6.079480453279999e-8	1.288076907442e-7	0.7198097772404899	0.1427822585823093
ALS2021.EUR	Top 2%	LA	Repressed_HoffmanL2_1	0.460018093797	0.203907893407	0.22049272671	0.443260593783	0.47931316112	0.2375098827101933	-9.70137298342e-9	1.08032611e-8	-0.898004120575	-0.03605256733700002	0.922573754903	0.6243183148087674	-2.050463408342e-8	1.1018881165799995e-9	0.3691833526738167	0.4327578905413111
ALS2021.EUR	Top 2%	LA	Repressed_Hoffman.flanking.500L2_1	0.258437495125	0.142226549051	0.241598507463	0.550332485548	0.934843093672	0.6294299607448427	-3.88943835475e-9	1.26878522695e-8	-0.30654820628	-0.38451060812400006	1.4851755792199999	0.20105258859713163	-1.657729062425e-8	8.7984139147499985e-09	0.7591872819361746	0.11965107591164369
ALS2021.EUR	Top 2%	LA	SuperEnhancer_HniszL2_1	0.167206746205	0.384764138154	0.0920140590396	2.30112807579	0.550301116002	0.01496404282829117	1.16694111948e-8	9.22230674399e-9	1.26534624348	1.7508269597879997	2.851429191792	1.8249510574864023	2.4471044508100014e-9	2.089171793879e-8	0.20574723634852318	0.6866659896352416
ALS2021.EUR	Top 2%	LA	SuperEnhancer_Hnisz.flanking.500L2_1	0.00317337618406	0.0219495410088	0.0522598637174	6.91677876675	16.4682220721	0.7186844318507322	1.50892377142e-8	1.72645059296e-7	0.0874003448211	-9.551443305350002	23.38500083885	0.1434617627327194	-1.575558215818e-7	1.877342970102e-7	0.9303532953013459	0.03135209976501706
ALS2021.EUR	Top 2%	LA	TFBS_ENCODEL2_1	0.130971510741	0.636177016374	0.265441435384	4.85736945976	2.02671125867	0.05673771641222493	4.31151458477e-8	2.74081436179e-8	1.57307793074	2.8306582010900003	6.88408071843	1.2461281477352217	1.5707002229800002e-8	7.05232894656e-8	0.11570077439110615	0.9366637342836978
ALS2021.EUR	Top 2%	LA	TFBS_ENCODE.flanking.500L2_1	0.210069887416	-0.205267820002	0.29147371144	-0.97714061985	1.38750829557	0.15612343180677832	-1.92099091676e-8	1.80420472621e-8	-1.06473001032	-2.36464891542	0.41036767572	0.8065319108985651	-3.72519564297e-8	-1.1678619054999983e-9	0.28699812542738856	0.5421209399182719
ALS2021.EUR	Top 2%	LA	Transcr_HoffmanL2_1	0.345192604324	0.429265929655	0.184507179447	1.24355482788	0.53450501875	0.6457451683466436	2.19947770484e-9	9.07516237675e-9	0.242362352708	0.7090498091299999	1.77805984663	0.1899388346602455	-6.8756846719100005e-9	1.127464008159e-8	0.8084994030504136	0.09232029641559746
ALS2021.EUR	Top 2%	LA	Transcr_Hoffman.flanking.500L2_1	0.416710575913	0.607889662611	0.237115214643	1.45878146068	0.569016550932	0.42172841522942534	1.91334450059e-8	9.8178915424e-9	1.94883442369	0.889764909748	2.027798011612	0.3749671360930564	9.3155534635e-9	2.89513365483e-8	0.05131520136540238	1.2897539625458387
ALS2021.EUR	Top 2%	LA	TSS_HoffmanL2_1	0.0178069398921	0.00284279397223	0.0901771169675	0.159645283775	5.06415574569	0.8687971994200384	-5.97816610876e-8	6.08924722451e-8	-0.981757824629	-4.904510461915	5.223801029465	0.06108158770732747	-1.206741333327e-7	1.110811157499998e-9	0.32621917044609156	0.4864905209955632
ALS2021.EUR	Top 2%	LA	TSS_Hoffman.flanking.500L2_1	0.0165316845264	0.0632211565227	0.103269882756	3.82424165072	6.24678523178	0.6507373621187109	1.32326963925e-8	7.10967679132e-8	0.186122334122	-2.42254358106	10.0710268825	0.186594257510548	-5.7864071520700005e-8	8.43294643057e-8	0.8523488278255773	0.06938263176413142
ALS2021.EUR	Top 2%	LA	UTR_3_UCSCL2_1	0.0111681302243	0.0630689378538	0.0700076632503	5.64722443121	6.26852139472	0.45200673254752777	-4.15795953335e-8	9.11173497751e-8	-0.456330165837	-0.6212969635099999	11.91574582593	0.3448550964132532	-1.326969451086e-7	4.95377544416e-8	0.648152574907318	0.18832274931361265
ALS2021.EUR	Top 2%	LA	UTR_3_UCSC.flanking.500L2_1	0.0152752174535	0.107931899201	0.0704119473559	7.06581752628	4.6095545003	0.17673126178872764	5.10603724734e-8	5.25993562428e-8	0.970741395345	2.4562630259800002	11.67537202658	0.7526866218487888	-1.538983769399998e-9	1.036597287162e-7	0.33167707256871853	0.47928454838113066
ALS2021.EUR	Top 2%	LA	UTR_5_UCSCL2_1	0.00546017980732	0.0964304251099	0.0557372355558	17.6606684235	10.2079487348	0.09281509908515216	1.41747644339e-7	1.02409934339e-7	1.3841200588	7.4527196886999985	27.868617158299998	1.032381367359218	3.9337709999999985e-8	2.44157578678e-7	0.16632169588244872	0.7790510954139939
ALS2021.EUR	Top 2%	LA	UTR_5_UCSC.flanking.500L2_1	0.0213872839158	0.0339800842022	0.0884635412745	1.58879848119	4.13626814994	0.8872636937277337	8.24404841588e-9	5.02972423206e-8	0.163906568939	-2.5474696687500002	5.72506663113	0.05194728917451062	-4.205319390472e-8	5.854129073648e-8	0.8698046957754706	0.060578252058277396
ALS2021.EUR	Top 2%	LA	WeakEnhancer_HoffmanL2_1	0.0209056661632	0.112947690401	0.111004413211	5.40273098779	5.30977641869	0.4031776402359828	1.52736012253e-8	5.96455133569e-8	0.25607292763	0.09295456909999977	10.71250740648	0.394503561362623	-4.43719121316e-8	7.49191145822e-8	0.7978945258084411	0.09805451452253243
ALS2021.EUR	Top 2%	LA	WeakEnhancer_Hoffman.flanking.500L2_1	0.0678186909626	0.11549181229	0.15670614879	1.70294959474	2.31066313086	0.759558062500349	-2.76387893492e-10	2.78723621098e-8	-0.00991619915109	-0.6077135361200001	4.0136127256	0.11943902198593849	-2.8148750003292e-8	2.7595974216308e-8	0.9920881474591141	0.0034497388797401114
ALS2021.EUR	Top 2%	LA	GERP.NSL2_1	1.74531625629	3.71351220738	0.575330095705	2.12770160938	0.329642317622	1.776374667277e-4	7.61288127596e-9	3.30681650362e-9	2.30217832397	1.7980592917579998	2.457343927002	3.750465428889635	4.306064772339999e-9	1.0919697779579999e-8	0.02132511784764331	1.6711085601398168
ALS2021.EUR	Top 2%	LA	GERP.RSsup4L2_1	0.0081499252075	-0.0168708007268	0.0820346782213	-2.07005589588	10.0656970626	0.759961393972593	-1.88125119087e-7	1.38011994242e-7	-1.36310702646	-12.13575295848	7.9956411667200005	0.11920846931201115	-3.26137113329e-7	-5.011312484500001e-8	0.17284878264732909	0.7623336747933086
ALS2021.EUR	Top 2%	LA	MAFbin1L2_1	0.102357276496	0.105130444535	0.0425216105169	1.02709302293	0.415423426379	0.9481431811178905	1.01463603631e-9	5.62423272529e-9	0.180404347734	0.611669596551	1.442516449309	0.02312607397627961	-4.6095966889800005e-9	6.6388687616e-9	0.856835141327117	0.067102730117977
